topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,doc_id
0.032766946,0.064316355,0.028380366,0.036062326,0.15653649,0.029945033,0.037183847,0.38543075,0.0325174,0.05637952,0.026482005,0.11399897,366
0.04536429,0.0050494936,0.023199769,0.0025017126,0.0037138045,0.629416,0.0037237478,0.0075671347,0.04015151,0.006851503,0.14689803,0.08556302,367
0.0133244265,0.0028562462,0.76590794,0.0024385715,0.004745723,0.0058651567,0.003239247,0.11963164,0.005550856,0.020770704,0.047434885,0.008234586,368
0.052795563,0.014533161,0.27424833,0.006402111,0.013985107,0.051861275,0.009611261,0.013147878,0.038042728,0.010581075,0.50509936,0.009692073,369
0.0055174665,0.0020765406,0.91062427,0.004213359,0.001862678,0.0037253492,0.0037731586,0.0033529133,0.006786934,0.01872858,0.0073960465,0.031942707,370
0.009346478,0.0076943454,0.009188322,0.021961352,0.020110928,0.00867117,0.60460234,0.028511073,0.009197824,0.016228111,0.25564387,0.008844233,371
0.010043928,0.0062714815,0.0074784276,0.0059604053,0.007799647,0.004516672,0.0127199665,0.08834536,0.008789492,0.010155096,0.8334257,0.004493855,372
0.031921927,0.006576617,0.00896035,0.039436273,0.6325692,0.006652279,0.06858635,0.008491251,0.0070484085,0.020469015,0.16305691,0.0062314677,373
0.0075848517,0.0060110744,0.006670581,0.054974925,0.20683284,0.0063014813,0.009046292,0.0059881955,0.6167433,0.031295568,0.04296228,0.0055884947,374
0.013012111,0.035067268,0.0101179425,0.034172803,0.017530486,0.008315509,0.22176118,0.015832929,0.045212235,0.014172979,0.5763066,0.008498031,375
0.037700582,0.045017757,0.028315404,0.027545217,0.5723094,0.037567005,0.0383298,0.040051404,0.030804908,0.033394907,0.07913356,0.02982999,376
0.021288369,0.009289848,0.011803858,0.014462074,0.010458452,0.254083,0.017491698,0.05231576,0.009317193,0.013537309,0.36536875,0.22058369,377
0.017031686,0.007894352,0.009868268,0.009604222,0.010927765,0.258293,0.016573349,0.031756915,0.0066478453,0.017495375,0.3794605,0.23444675,378
0.028037537,0.007190132,0.010212636,0.008926459,0.008416293,0.28718445,0.011273337,0.016934477,0.00811712,0.017239984,0.40334505,0.19312258,379
0.018889979,0.005195161,0.011282995,0.0076183267,0.0070376415,0.28407112,0.011827103,0.013328892,0.007954614,0.0127569195,0.49882132,0.1212159,380
0.010181629,0.0050087753,0.005009588,0.0032544625,0.008817798,0.4143593,0.0069578784,0.009243579,0.0073447404,0.005056085,0.5172069,0.0075591565,381
0.010620582,0.0050563915,0.0051356517,0.003323844,0.008354778,0.41348928,0.0072371587,0.009681738,0.0075583146,0.005192127,0.51657295,0.0077771037,382
0.012609886,0.010600427,0.008162934,0.020800678,0.024802778,0.0096752215,0.3844888,0.02249777,0.016405016,0.0141245425,0.46488985,0.010942132,383
0.014198198,0.03539189,0.38783744,0.005710969,0.004418123,0.062325057,0.01178253,0.07853069,0.3419624,0.007717736,0.015868727,0.034256212,384
0.0037104052,0.3620062,0.0069197603,0.003596259,0.003244785,0.0064834333,0.004164473,0.0110758515,0.005575749,0.005546344,0.0046589207,0.58301777,385
0.005749771,0.003211698,0.0114535345,0.001604349,0.25250006,0.033170674,0.0024798643,0.2528393,0.0038169713,0.0025066838,0.019723037,0.41094407,386
0.0529314,0.05936334,0.032775693,0.029310731,0.55247444,0.040332608,0.03326941,0.041719336,0.029996587,0.039164655,0.05707207,0.031589665,387
0.03311608,0.09481769,0.010621621,0.009940637,0.045920666,0.020591032,0.2270688,0.06030615,0.010833057,0.009549206,0.45321864,0.0240164,388
0.01367571,0.024607478,0.016249178,0.008312711,0.06415434,0.17310211,0.015269147,0.025767326,0.010875592,0.010372222,0.61605126,0.021562846,389
0.02623671,0.022614652,0.014263585,0.014635277,0.12815386,0.4589626,0.02005336,0.035819273,0.015399133,0.012854863,0.23165444,0.019352315,390
0.016109234,0.16716865,0.012980288,0.012739332,0.04704764,0.5001243,0.027205672,0.022398083,0.02786517,0.010644681,0.019230463,0.13648662,391
0.12627444,0.032286335,0.4504404,0.0076947343,0.026082061,0.08507856,0.030296283,0.014173455,0.03171103,0.11875157,0.054749876,0.02246115,392
0.024501504,0.025290526,0.013419931,0.01874159,0.016481949,0.059064277,0.59444624,0.014738322,0.02001274,0.020578938,0.17701325,0.015710745,393
0.11820994,0.014162541,0.5437827,0.008475455,0.02272527,0.066163644,0.010421438,0.009890907,0.14164321,0.0159209,0.013380265,0.035223786,394
0.022335146,0.014608261,0.21501462,0.054461773,0.013603216,0.3723737,0.010303247,0.04091972,0.08490124,0.022298971,0.14157215,0.0076079653,395
0.02239142,0.035112813,0.0116746435,0.015383223,0.072518826,0.6613274,0.022496454,0.04506331,0.007945277,0.009530458,0.08993339,0.0066226926,396
0.024832359,0.04375282,0.029014394,0.031677663,0.12294677,0.15190744,0.054296225,0.034494814,0.02570709,0.024058832,0.4378742,0.01943733,397
0.034356594,0.058041554,0.036902785,0.09437682,0.5187651,0.031447496,0.05113154,0.042053647,0.04171548,0.031118715,0.033993427,0.026096826,398
0.015227894,0.010014884,0.03209428,0.018406218,0.024205824,0.18901491,0.026515784,0.01300077,0.017423717,0.01437884,0.6243702,0.015346625,399
0.05435438,0.14153649,0.0516833,0.03803305,0.35722023,0.04053212,0.04557755,0.07253297,0.04545666,0.071573645,0.042925514,0.03857403,400
0.05425248,0.005764224,0.026208064,0.3860901,0.0060426104,0.01087863,0.104283534,0.08162851,0.007476231,0.05060621,0.17246543,0.09430394,401
0.016462412,0.008440004,0.008400065,0.011000372,0.008898727,0.0057456796,0.0077424403,0.6985446,0.007666486,0.21432249,0.00606625,0.0067104576,402
0.012696818,0.017775523,0.007824135,0.013778339,0.011855011,0.021321522,0.61369526,0.02121324,0.009580598,0.007534666,0.25435364,0.008371155,403
0.085223295,0.04325467,0.053154532,0.03699877,0.44442633,0.03566929,0.063963175,0.020126555,0.027055351,0.046386566,0.1258576,0.017883861,404
0.3818001,0.0143027,0.4044901,0.0070721954,0.013594862,0.036393136,0.0075559025,0.0085396785,0.043646228,0.024315935,0.011591588,0.046697464,405
0.59605056,0.010464708,0.06238926,0.014614256,0.018388694,0.01931493,0.010981709,0.009803566,0.018904865,0.21034789,0.014085379,0.014654183,406
0.01678084,0.0264248,0.010700615,0.012491854,0.013098226,0.031298988,0.27164507,0.008587548,0.015519789,0.010864262,0.5648254,0.01776262,407
0.0146365715,0.011476203,0.31581265,0.009032895,0.005434593,0.012207758,0.009578851,0.0048277904,0.06434425,0.5179394,0.012297918,0.022411203,408
0.0021664845,0.001587965,0.01018705,0.001370398,0.0012940344,0.056211542,0.0013373994,0.0017783797,0.5679591,0.0018963984,0.0018521332,0.35235918,409
0.0023013875,0.0022243264,0.0027612592,0.0015798176,0.0019874345,0.8415861,0.0049048304,0.002152367,0.004678243,0.0022239243,0.12718976,0.00641058,410
0.015258881,0.006247234,0.15098733,0.006102403,0.0059540975,0.007053183,0.004405658,0.0054463013,0.014177567,0.7733965,0.004849327,0.0061215735,411
0.24817854,0.03869308,0.577051,0.004985905,0.008347456,0.018105797,0.006131419,0.005903874,0.062028673,0.010008876,0.0072556664,0.013309792,412
0.7615767,0.005382282,0.07265463,0.007149538,0.0071018576,0.0083345035,0.0055596977,0.008822144,0.027438564,0.08244568,0.006025366,0.00750888,413
0.017485712,0.011902993,0.013056869,0.005147074,0.021248823,0.12828092,0.008066424,0.007158,0.012046986,0.015353763,0.75194985,0.008302629,414
0.045249943,0.09720376,0.037786104,0.037968785,0.29329586,0.04130651,0.046671983,0.22409785,0.041681442,0.05282346,0.0403516,0.041562736,415
0.03309142,0.01109658,0.7811675,0.003539728,0.005467134,0.027480647,0.012492715,0.006404493,0.078995414,0.011077878,0.016881816,0.012304608,416
0.04315511,0.24509183,0.04351756,0.023501948,0.18348087,0.03404756,0.09274073,0.043228284,0.033549447,0.05948174,0.02594974,0.17225505,417
0.21106504,0.008869637,0.5683906,0.007000642,0.018806305,0.046265215,0.018200181,0.0076699387,0.040904623,0.026826154,0.02258282,0.02341884,418
0.0509375,0.29448244,0.03769896,0.029758181,0.18714593,0.03521114,0.16644198,0.03953209,0.042637687,0.045690317,0.036627352,0.03383649,419
0.06863367,0.008159749,0.5058426,0.019054273,0.019959848,0.14797355,0.14610422,0.015756339,0.0075415694,0.015251114,0.022132913,0.023590067,420
0.008386252,0.0064573037,0.27382457,0.004165851,0.0055395477,0.03573821,0.0056774,0.012931825,0.57664746,0.009156194,0.0058230115,0.05565233,421
0.004662603,0.0023949638,0.0025916114,0.0019582051,0.0021489467,0.0029536234,0.9640023,0.0027499327,0.002243833,0.0024510422,0.009718172,0.0021247074,422
0.09428871,0.004730047,0.64943844,0.0056121545,0.009015961,0.0075197755,0.035397768,0.015756728,0.007176723,0.08414224,0.011403865,0.075517595,423
0.016749028,0.013144093,0.014688178,0.029993527,0.8221624,0.012837846,0.027832458,0.014936504,0.012560829,0.012978726,0.0111090345,0.0110072745,424
0.10834609,0.0658749,0.039141715,0.036448028,0.31759503,0.039587744,0.15778129,0.07311494,0.04629436,0.04056431,0.03661458,0.038636982,425
0.027783906,0.5023037,0.024200872,0.038559586,0.042404104,0.046197817,0.19114907,0.026427232,0.04434068,0.027395518,0.014118171,0.0151194045,426
0.036904998,0.26081482,0.040835477,0.06083444,0.20144029,0.08916082,0.098790556,0.060400654,0.05066447,0.035935815,0.036635157,0.027582396,427
0.00081370224,0.0006517537,0.008544199,0.0022018189,0.0007865186,0.04551795,0.005395946,0.0006209428,0.0017161771,0.0012434232,0.0039802357,0.9285273,428
0.010094412,0.016908392,0.010608,0.013202327,0.013656429,0.079220064,0.43928015,0.12513122,0.013820604,0.009278004,0.25163147,0.017168961,429
0.005751415,0.0047137775,0.009195094,0.0058270395,0.004824109,0.022922026,0.04818637,0.00606032,0.009040533,0.004700198,0.85978997,0.018989207,430
0.0015012844,0.0016276316,0.0016467561,0.0022475836,0.0011504126,0.9152322,0.005571391,0.0013382898,0.0013659017,0.0014090161,0.06393482,0.00297477,431
0.057755303,0.078010656,0.056002975,0.032466393,0.39648032,0.04202136,0.048566233,0.084417425,0.035788268,0.0898232,0.0410592,0.037608594,432
0.009242193,0.0032087308,0.6308776,0.0023883167,0.0019508908,0.3104178,0.002709183,0.0020546713,0.018771525,0.0050010877,0.0021799954,0.011197936,433
0.021659393,0.009063937,0.04209304,0.2587753,0.010817302,0.044645853,0.1394518,0.027953891,0.007823916,0.032624517,0.30415463,0.10093639,434
0.0102608325,0.0884056,0.013247871,0.00718284,0.07218161,0.4057528,0.1435405,0.007845281,0.0775673,0.0068620006,0.015522558,0.15163077,435
0.07217016,0.328533,0.06623923,0.02586416,0.09445703,0.021632882,0.16438821,0.01983845,0.07027976,0.10968211,0.013276393,0.013638681,436
0.034802433,0.017086428,0.12924148,0.06231426,0.18558505,0.12164496,0.040950008,0.073251344,0.06350212,0.030839466,0.046190444,0.19459203,437
0.09703657,0.017143674,0.1072352,0.028323174,0.2652772,0.01910477,0.07990089,0.041535594,0.044157933,0.11432799,0.028368348,0.1575887,438
0.028144155,0.0944908,0.22535917,0.009202607,0.04721531,0.47728756,0.0121217845,0.018424267,0.04866122,0.011793868,0.01740414,0.009895013,439
0.11199993,0.036806814,0.30858156,0.008373713,0.035842933,0.38611978,0.015303989,0.024846662,0.036499742,0.010085137,0.012055632,0.013484142,440
0.038568553,0.052260745,0.032601796,0.033885863,0.56438476,0.032520857,0.06644517,0.038298573,0.03639875,0.034023598,0.037720293,0.03289099,441
0.036351178,0.11060217,0.032004792,0.033706,0.4872039,0.033422902,0.090859905,0.038106114,0.031960614,0.038725417,0.03490916,0.032147992,442
0.036288437,0.07484365,0.03860655,0.033524487,0.5376047,0.044904247,0.037213184,0.065476075,0.032673754,0.03266308,0.0364109,0.029790916,443
0.0739948,0.11017843,0.10058707,0.035274535,0.03431179,0.22924337,0.10768129,0.09187034,0.03041042,0.062052887,0.09649386,0.027901264,444
0.5479628,0.030641349,0.07132324,0.015605155,0.044698283,0.11191994,0.023572473,0.037574504,0.035690807,0.048965942,0.011399376,0.020646214,445
0.028961444,0.011386413,0.005723302,0.029969169,0.012469834,0.0067245844,0.052377135,0.007564683,0.0069402517,0.8239148,0.007864255,0.006104051,446
0.017013587,0.01329062,0.014968603,0.03178242,0.82377714,0.012666723,0.02236755,0.015751598,0.012944745,0.013316175,0.010710856,0.011410035,447
0.013179402,0.057643633,0.013404634,0.00968225,0.034263734,0.10098557,0.21170312,0.028203271,0.034244332,0.21524192,0.105948046,0.17550011,448
0.08234008,0.04455992,0.0290319,0.023177681,0.5023446,0.036586847,0.03738006,0.039453305,0.023831625,0.089863494,0.05015618,0.04127424,449
0.001864467,0.0021726533,0.8296542,0.0010610729,0.0012273781,0.0983091,0.0015507671,0.0012243807,0.054562792,0.0020531293,0.0027673214,0.0035527681,450
0.057537742,0.21133341,0.027244259,0.019550849,0.29701415,0.02411977,0.038500007,0.023150753,0.020426406,0.15292358,0.020202128,0.10799685,451
0.40666172,0.015305241,0.0061309338,0.17057662,0.011823117,0.0058591734,0.032834332,0.0072868657,0.0068981713,0.32254717,0.0079787215,0.0060978485,452
0.3396471,0.01414863,0.00872865,0.031045223,0.011288565,0.007765478,0.012615959,0.008320036,0.009028306,0.5406596,0.009021766,0.007730696,453
0.024442988,0.06702772,0.6948919,0.0038215066,0.009412223,0.02945783,0.007614491,0.0081318775,0.009148302,0.008518181,0.13066313,0.006869832,454
0.7614358,0.007332236,0.013516128,0.01624863,0.009946191,0.0075586378,0.008042878,0.008965508,0.007921121,0.14445159,0.0073065897,0.0072747055,455
0.0029848597,0.003953803,0.47008494,0.0015756036,0.0023599865,0.46987098,0.0059484313,0.0015228131,0.0023932795,0.0023337093,0.033943694,0.0030278733,456
0.82077897,0.006932542,0.024326198,0.008662858,0.007322943,0.0065484345,0.0072096717,0.010535663,0.010029972,0.08315564,0.0065310732,0.007966155,457
0.031921256,0.03659591,0.024836997,0.02129317,0.6971614,0.022113321,0.035191167,0.025737897,0.022360912,0.028577028,0.033684373,0.02052662,458
0.0035175178,0.0015339612,0.955047,0.0019262583,0.0015554253,0.013726386,0.0016541873,0.0022541338,0.0039711823,0.0035249,0.004900332,0.0063889395,459
0.05511346,0.004231113,0.82047194,0.0021790317,0.0065651257,0.05063333,0.004291463,0.0032901047,0.026028924,0.009084724,0.014083929,0.0040267967,460
0.087433,0.07162272,0.522632,0.00912907,0.11104216,0.08349109,0.01772735,0.0185611,0.01465365,0.026727818,0.014438455,0.02254153,461
0.0057258913,0.0037928931,0.004659543,0.012723855,0.0038693121,0.00327819,0.0038373035,0.002876666,0.0043355445,0.94830275,0.0029684168,0.0036297103,462
0.035427842,0.17074646,0.026889967,0.022179173,0.52277946,0.039139815,0.027282912,0.026334051,0.026810551,0.038463086,0.02752609,0.036420558,463
0.086612515,0.07942076,0.08090638,0.03741405,0.31514677,0.035295445,0.04358572,0.047328893,0.037767675,0.16093035,0.040648792,0.03494267,464
0.09011968,0.095252596,0.10719827,0.032471023,0.29860392,0.038817633,0.03894311,0.04917087,0.03426917,0.14066829,0.03995173,0.034533717,465
0.007069549,0.020069903,0.8071105,0.0047109486,0.0039347964,0.0071826586,0.0041040154,0.0042731995,0.03878821,0.09307904,0.005961111,0.003715995,466
0.028936269,0.044450525,0.027023086,0.02894658,0.6812871,0.024561876,0.03064466,0.025365394,0.024810016,0.03445801,0.025698608,0.023817886,467
0.056295738,0.09093481,0.06943472,0.031708788,0.41503364,0.04474773,0.040738914,0.060998075,0.04642225,0.05952429,0.039638743,0.044522393,468
0.03887008,0.22007139,0.037656765,0.031906713,0.28057638,0.036956128,0.059527364,0.044348657,0.0341592,0.05773348,0.032169253,0.1260246,469
0.046999197,0.069481686,0.03815656,0.04602435,0.5066633,0.037327494,0.049044833,0.04626777,0.039478485,0.042487487,0.042341456,0.03572742,470
0.015100321,0.019888198,0.00937324,0.019597692,0.019059611,0.02078646,0.5732814,0.08102629,0.012349951,0.011234894,0.19950445,0.018797442,471
0.038050447,0.116029344,0.026176153,0.08649699,0.4385357,0.04386609,0.07351589,0.034732506,0.026322844,0.031199139,0.03810884,0.046965994,472
0.007784122,0.23011954,0.0067241257,0.0267324,0.018315775,0.0071722036,0.21075201,0.006406883,0.014169066,0.031674672,0.4301102,0.010039014,473
0.09240158,0.15266275,0.053086415,0.02956092,0.26393393,0.056956254,0.051645707,0.06969513,0.04142349,0.069389865,0.0480416,0.07120236,474
0.005827646,0.0032914935,0.2328681,0.04610288,0.003995011,0.003364993,0.0038183415,0.41891012,0.0039364067,0.27052546,0.0038412255,0.0035183185,475
0.7425457,0.009855775,0.027980134,0.009138357,0.009352986,0.009613237,0.008113235,0.097367965,0.010476872,0.053769864,0.0096999165,0.012085854,476
0.04164602,0.035008527,0.07001565,0.17089066,0.284021,0.021866364,0.030103367,0.15984212,0.077461295,0.05270293,0.023061441,0.03338067,477
0.06724612,0.0060067573,0.5780931,0.005026241,0.009306375,0.008517811,0.006056871,0.009431721,0.0046797832,0.26076016,0.01690357,0.027971603,478
0.73893434,0.020704897,0.03626491,0.03519663,0.0125448415,0.020725388,0.01620594,0.021471396,0.01761844,0.042951822,0.014983681,0.02239774,479
0.015277343,0.004891801,0.0064696954,0.019563723,0.0045950906,0.004629366,0.0059803287,0.004471382,0.007385878,0.91790026,0.004472749,0.0043624192,480
0.06948877,0.0201102,0.08893277,0.36296165,0.011521823,0.048998576,0.08833984,0.058724497,0.01588061,0.026839811,0.09757782,0.11062355,481
0.5866348,0.01130796,0.11419253,0.0072807856,0.015543176,0.09599456,0.015962174,0.035571095,0.06758424,0.019898126,0.017413681,0.01261692,482
0.0982692,0.011945234,0.007633641,0.022285102,0.007116094,0.007952004,0.016399309,0.0072834096,0.0102687795,0.7957083,0.008272123,0.006866815,483
0.0030268424,0.0019389956,0.016002731,0.0022141775,0.0018866471,0.003131411,0.0025923743,0.0031038537,0.0044145244,0.0035966884,0.9554733,0.002618446,484
0.19818975,0.48281235,0.15551855,0.012410919,0.012216156,0.032975063,0.0146526,0.009518364,0.03557553,0.017802928,0.017001105,0.011326711,485
0.010354133,0.007769343,0.5752031,0.0032472166,0.0037522807,0.29410577,0.002916034,0.012698112,0.074735224,0.0045832745,0.005738876,0.0048965313,486
0.005349698,0.0067732744,0.23060614,0.003432753,0.0023089265,0.290727,0.004747854,0.0077167572,0.43038845,0.004119386,0.0039562476,0.009873615,487
0.002476076,0.0014745605,0.95770454,0.013366137,0.0016452369,0.002002901,0.006449927,0.0026329262,0.003667453,0.0032429094,0.001722061,0.00361512,488
0.0014634709,0.0011297207,0.98154986,0.0019662762,0.0010825241,0.0014796106,0.0011764094,0.001492287,0.0036213559,0.0020576827,0.0011816972,0.0017990861,489
0.0014341313,0.0011548189,0.98179954,0.001958699,0.0011482765,0.0014034316,0.001159807,0.00143242,0.0035181679,0.0019936895,0.0011676488,0.0018292763,490
0.04400268,0.005841398,0.014184842,0.27397877,0.00810649,0.00784638,0.07832166,0.16896763,0.0052023563,0.012164265,0.2871131,0.09427046,491
0.0110809505,0.01123623,0.14068574,0.003322108,0.0074093253,0.16813219,0.0051069567,0.006457284,0.009707594,0.005168875,0.6242102,0.007482557,492
0.05298751,0.013162705,0.12875894,0.008065754,0.023393767,0.12025349,0.006225288,0.08502684,0.010132714,0.008863781,0.5356759,0.0074533015,493
0.007384538,0.0048842733,0.77379423,0.0017376884,0.002425461,0.097593896,0.0025177908,0.0021677304,0.08326847,0.0027999869,0.003936648,0.017489119,494
0.023336805,0.050563592,0.035156425,0.00781416,0.017823046,0.3099094,0.012256933,0.020415349,0.011365189,0.016456794,0.43635306,0.058549296,495
0.690121,0.16504242,0.014685941,0.021303192,0.010835781,0.01639531,0.0136800585,0.012313594,0.014406906,0.013516716,0.016054243,0.011644877,496
0.057237085,0.20278867,0.020307403,0.043793336,0.40031967,0.036566887,0.034154546,0.04061856,0.037654083,0.04486585,0.040344965,0.04134899,497
0.048231013,0.062852845,0.22524858,0.019675847,0.07979782,0.102450326,0.03384565,0.027914936,0.016960686,0.021872427,0.3450739,0.016075885,498
0.018953681,0.024037462,0.06666905,0.010176772,0.01190215,0.014450566,0.027235938,0.008900211,0.013899027,0.43960592,0.356785,0.0073842322,499
0.004083383,0.0074094823,0.012771659,0.0072743827,0.0036329138,0.007585158,0.003987754,0.005694562,0.9350569,0.003983044,0.0039485986,0.004572182,500
0.32703635,0.0799243,0.017558936,0.109909944,0.064199165,0.02928882,0.18522827,0.069758,0.016825981,0.0234937,0.060465742,0.01631077,501
0.3948213,0.47777542,0.009676995,0.0088861,0.011759154,0.019144678,0.009005919,0.008640244,0.029352492,0.009168239,0.013359206,0.008410153,502
0.1476258,0.11389154,0.021185478,0.010773828,0.013116602,0.5052482,0.018124154,0.012619325,0.029967101,0.01087659,0.098170616,0.018400824,503
0.018842665,0.20294842,0.01504697,0.004030634,0.006499569,0.24477284,0.00794015,0.04011285,0.01238642,0.004129917,0.032679092,0.4106105,504
0.055615474,0.063015595,0.29088792,0.028063368,0.073229834,0.051916923,0.016302818,0.12937938,0.032916617,0.19073725,0.020618182,0.047316592,505
0.010610184,0.009132707,0.045242995,0.006240268,0.008336246,0.099868916,0.007514081,0.008712564,0.015615201,0.017434618,0.75611854,0.015173608,506
0.034446906,0.016774878,0.052240387,0.26021644,0.016464733,0.05949099,0.1325415,0.12157671,0.017916648,0.042933073,0.14276436,0.10263331,507
0.021196168,0.017251227,0.016406192,0.0070669395,0.013965303,0.24458036,0.01025089,0.012682993,0.0155720925,0.008982016,0.6109474,0.021098496,508
0.0987702,0.012100501,0.26156983,0.007009307,0.0151794,0.27166066,0.010019398,0.012325431,0.030334437,0.011612597,0.2606997,0.008718553,509
0.021055391,0.01174427,0.06986234,0.0077959443,0.010914625,0.164594,0.009337546,0.011698134,0.027824877,0.0125857275,0.63436866,0.018218484,510
0.059110556,0.08972311,0.04528875,0.033991188,0.40625557,0.044211827,0.046578158,0.06645808,0.046756387,0.077897124,0.043069884,0.040659364,511
0.051044617,0.07348848,0.043259174,0.035351478,0.42799735,0.038033705,0.047471117,0.06704918,0.048100468,0.08135464,0.04456709,0.042282734,512
0.025698235,0.042571418,0.32795218,0.009054346,0.008090601,0.025250653,0.017125608,0.0064967945,0.044128045,0.46280926,0.022349602,0.008473196,513
0.05583231,0.07963601,0.26620924,0.02425645,0.18613532,0.066588745,0.0501059,0.11123034,0.04758761,0.038707,0.025217231,0.04849386,514
0.063626446,0.0031731443,0.7380992,0.0032442887,0.0016645603,0.118007444,0.0029319518,0.0049902042,0.039469972,0.007614222,0.004917784,0.0122607425,515
0.026180454,0.029340498,0.010400027,0.017126195,0.051771093,0.2547648,0.09357471,0.014802409,0.012106505,0.013166114,0.45943627,0.017331025,516
0.13789776,0.012580084,0.08747718,0.22404595,0.04344544,0.01523621,0.030432304,0.24817418,0.016567148,0.15437531,0.018326422,0.011442119,517
0.028298035,0.03089145,0.012954379,0.0110732755,0.05542755,0.01579736,0.029654521,0.010216709,0.24614184,0.012574763,0.53103465,0.015935501,518
0.7543921,0.012428915,0.029668652,0.0068211,0.0076877894,0.03474703,0.008658231,0.012165867,0.06639068,0.03722554,0.011036747,0.01877724,519
0.025819736,0.019137619,0.016039252,0.011140234,0.036725894,0.03365113,0.22282316,0.01128595,0.013153836,0.020631187,0.57882816,0.01076386,520
0.0039124973,0.0023915095,0.40217856,0.004234019,0.0025400487,0.0033949947,0.0028822871,0.011463253,0.0034370292,0.5416338,0.0030476626,0.018884363,521
0.0061858795,0.002720911,0.0038540633,0.004444904,0.002396808,0.72665495,0.004262489,0.0035390148,0.006081015,0.0039380933,0.2315678,0.0043539633,522
0.060499664,0.011410423,0.015289545,0.3762201,0.020001115,0.01160379,0.14677848,0.06280805,0.012961323,0.092797674,0.15896364,0.03066608,523
0.25330216,0.017284667,0.57286793,0.00955146,0.009137651,0.0335081,0.0078083845,0.012000387,0.029137144,0.014336279,0.011960867,0.029104976,524
0.017733462,0.015502002,0.009997813,0.014822529,0.012097318,0.021034142,0.6999369,0.009486766,0.0133572165,0.016884929,0.15996556,0.009181352,525
0.011314317,0.50148344,0.00877064,0.031443674,0.3181902,0.008927855,0.041754883,0.009482385,0.008564867,0.039968826,0.009687096,0.010411756,526
0.02828962,0.1496536,0.024897557,0.022200486,0.51091194,0.04027125,0.024781749,0.026408654,0.040164627,0.034341622,0.028168727,0.06991022,527
0.044303045,0.0055438946,0.005040068,0.03901185,0.0038429503,0.004493161,0.0077434587,0.003555538,0.006904523,0.87170404,0.0041785385,0.0036788946,528
0.050956436,0.121051915,0.03455612,0.03186715,0.45061916,0.035856806,0.05494368,0.04098164,0.032396946,0.038587384,0.0771658,0.031016966,529
0.02716297,0.030652314,0.027966268,0.27240884,0.46584707,0.017395182,0.032189526,0.026747748,0.024776725,0.039885707,0.019360365,0.0156074185,530
0.22287318,0.00489329,0.53711635,0.0038969852,0.011548458,0.008061249,0.009736988,0.0092487475,0.06889862,0.07397523,0.010743724,0.039007343,531
0.7467794,0.0143329725,0.035982277,0.012689722,0.012915638,0.018885938,0.037145667,0.016001383,0.031670466,0.05057125,0.01238284,0.010642399,532
0.08393512,0.04448863,0.20232491,0.07324664,0.1521868,0.03385033,0.03071798,0.0303904,0.27206618,0.0409737,0.017922837,0.01789648,533
0.04175138,0.13521144,0.05163272,0.034583043,0.25394493,0.03832746,0.03295454,0.11000591,0.1524425,0.039664816,0.044398602,0.065082654,534
0.00072156376,0.000517261,0.0025947816,0.0004948256,0.00037830975,0.003036952,0.0005261292,0.0007215862,0.002964478,0.0008760102,0.0006876469,0.9864805,535
0.1149991,0.041332092,0.30392164,0.01756065,0.14271238,0.025957601,0.069238,0.055969313,0.032498144,0.10801684,0.02179072,0.06600345,536
0.5323789,0.028897038,0.026760265,0.035596404,0.033804383,0.02418431,0.12631096,0.021078056,0.01969778,0.10197779,0.011755305,0.037558857,537
0.027596515,0.026910366,0.026721135,0.05904995,0.6651993,0.022754489,0.027655875,0.036101706,0.023705656,0.03334597,0.029373012,0.021585975,538
0.0023878224,0.0029511736,0.0023191904,0.0020670244,0.005037184,0.9151045,0.0031531749,0.0022396888,0.0024875596,0.005961636,0.046820488,0.009470522,539
0.07534344,0.0016556316,0.060835827,0.04880671,0.0016325358,0.69764954,0.0034597225,0.0020929016,0.0052100522,0.009545395,0.0054541915,0.088314034,540
0.022723475,0.003655196,0.008693252,0.008418876,0.8289957,0.005344129,0.030618945,0.0064161974,0.005429101,0.02647852,0.04929026,0.0039363434,541
0.71264213,0.0065256893,0.056899883,0.0103544565,0.048923783,0.027908778,0.008688202,0.012779167,0.051175725,0.042482976,0.009804775,0.011814312,542
0.011076933,0.008463779,0.009148646,0.022739384,0.13720222,0.110895365,0.4755695,0.010869292,0.014303649,0.011867355,0.17348503,0.014378835,543
0.18412384,0.0058819884,0.6349596,0.005833032,0.05167618,0.016860763,0.0052822675,0.010957977,0.008288105,0.052102417,0.0072933114,0.016740493,544
0.18407477,0.005900266,0.4411599,0.00785166,0.042928256,0.068807155,0.012820194,0.015161875,0.15080793,0.019089183,0.019959465,0.03143934,545
0.030857597,0.090237916,0.031127866,0.025829762,0.51110375,0.05605663,0.027677936,0.04338017,0.06325445,0.028457353,0.030313877,0.06170271,546
0.03923036,0.04378644,0.023163507,0.04779063,0.3886682,0.025977757,0.24412966,0.032591615,0.022733679,0.025914043,0.0767424,0.02927169,547
0.0021846865,0.0015941852,0.9647071,0.004899435,0.002074072,0.0018515706,0.0017802186,0.009632315,0.002366474,0.0035644798,0.0017991619,0.0035463173,548
0.65020967,0.008937167,0.11825118,0.0070478716,0.009710674,0.018823361,0.0076238867,0.017346866,0.019048154,0.09802791,0.014837002,0.030136282,549
